FID,X,Y,Call_Taken,Location,Day
1,-10380253.852058,5623290.566926,2015-12-29T00:00:00.000Z,2326 Central Ave NE,Day 1
2,-10383337.554427,5618287.072067,2015-12-29T00:00:00.000Z,618 1ST N,Day 1
3,-10383081.88681,5615995.743947,2015-12-29T00:00:00.000Z,1824 3rd ave s,Day 1
4,-10380804.397644,5614750.562962,2015-12-29T00:00:00.000Z,2519 bloomington ave s,Day 1
5,-10380229.976954,5626288.119748,2015-12-29T00:00:00.000Z,3447 Central Ave NE,Day 1
6,-10384731.421954,5627437.89912,2015-12-29T00:00:00.000Z,4540 Lyndale Ave n,Day 1
7,-10384705.06942,5627712.809874,2015-12-29T00:00:00.000Z,4643 lyndale ave n,Day 1
8,-10379007.136858,5616254.842316,2015-12-29T00:00:00.000Z,702 25th ave s,Day 1
9,-10384662.919607,5627956.443479,2015-12-29T00:00:00.000Z,4729 Lyndale Ave n,Day 1
10,-10384701.968156,5627734.437127,2015-12-29T00:00:00.000Z,4651 lyndale ave. n,Day 1
11,-10381943.008856,5608157.284405,2015-12-29T00:00:00.000Z,4859 Chicago av s,Day 1
12,-10379006.965041,5616208.469167,2015-12-29T00:00:00.000Z,720 25th ave s,Day 1
13,-10379007.117767,5616249.689744,2015-12-29T00:00:00.000Z,704 25th ave s,Day 1
14,0,0,2015-12-29T00:00:00.000Z,chicago ave s/34th st e,Day 1
15,-10379007.003222,5616218.774312,2015-12-29T00:00:00.000Z,716 25th Ave s,Day 1
16,-10383067.975459,5615636.513343,2015-12-29T00:00:00.000Z,2005 3rd Ave S,Day 1
17,-10382808.688892,5613284.451711,2015-12-29T00:00:00.000Z,3040 4TH AVE S,Day 1
18,-10381927.492188,5610727.571089,2015-12-29T00:00:00.000Z,3953 chicago ave s,Day 1
19,-10383086.217812,5609150.535711,2015-12-29T00:00:00.000Z,4504 3rd av s,Day 1
20,-10381930.337021,5621668.977788,2015-12-29T00:00:00.000Z,357 13th Ave NE,Day 1
21,-10382796.487802,5613228.472784,2015-12-29T00:00:00.000Z,3063 4TH AVE S,Day 1
22,-10382642.454696,5615107.012052,2015-12-29T00:00:00.000Z,506 24th st e,Day 1
23,-10383308.761578,5619873.016167,2015-12-29T00:00:00.000Z,726 1st St N,Day 1
24,-10383066.540691,5610844.172038,2015-12-29T00:00:00.000Z,3909 3rd ave s,Day 1
25,-10380200.0422,5617325.525726,2015-12-29T00:00:00.000Z,1823 Washington Ave S,Day 1
26,-10384787.433043,5625665.684366,2015-12-29T00:00:00.000Z,3931 lyndale ave n,Day 1
27,-10380253.052266,5617321.396088,2015-12-29T00:00:00.000Z,1810 Washington Ave s,Day 1
28,-10378968.683688,5616259.145384,2015-12-29T00:00:00.000Z,2517 7th st s,Day 1
29,-10383082.582348,5609642.769835,2015-12-29T00:00:00.000Z,4332 3rd Avenue South,Day 1
30,-10383067.433864,5610263.457123,2015-12-29T00:00:00.000Z,4113  3 av s,Day 1
31,-10383067.942103,5615630.708901,2015-12-29T00:00:00.000Z,2009 3rd Ave s,Day 1
32,-10380231.914224,5617318.088064,2015-12-29T00:00:00.000Z,1815 washington ave s,Day 1
33,-10382808.688067,5613279.362539,2015-12-29T00:00:00.000Z,3042 4th ave s,Day 1
34,-10383456.907202,5618166.443554,2015-12-29T00:00:00.000Z,708 1st Ave n,Day 1
35,-10380260.507652,5617317.035269,2015-12-29T00:00:00.000Z,1808 washington ave so,Day 1
36,-10378656.767046,5615482.517997,2015-12-29T00:00:00.000Z,2102 27th ave s,Day 1
37,-10378646.285598,5615217.146165,2015-12-29T00:00:00.000Z,2315 27th ave s,Day 1
38,-10383079.893152,5611402.038657,2015-12-29T00:00:00.000Z,3712 3rd Ave s.,Day 1
39,-10383082.582348,5609642.769835,2015-12-29T00:00:00.000Z,4332 3RD AVE S,Day 1
40,-10384775.015294,5625583.538117,2015-12-29T00:00:00.000Z,3900 Lyndale ave n,Day 1
41,-10383082.288322,5609697.34379,2015-12-29T00:00:00.000Z,4312 3rd Avenue South,Day 1
42,-10384784.200063,5626310.931572,2015-12-29T00:00:00.000Z,4149 lyndale ave n,Day 1
43,-10381383.938064,5623619.509034,2015-12-29T00:00:00.000Z,2507 7th st,Day 1
44,-10383079.616192,5610269.176803,2015-12-29T00:00:00.000Z,4110 3rd ave s,Day 1
45,-10385306.181567,5619388.133046,2015-12-29T00:00:00.000Z,809 van white memorial,Day 1
46,-10382822.649801,5618550.315569,2015-12-29T00:00:00.000Z,320 east hennipen ave,Day 1
47,0,0,2015-12-29T00:00:00.000Z,601 N 7th St,Day 1
48,0,0,2015-12-29T00:00:00.000Z,350 van white mem,Day 1
49,-10380244.818213,5617325.620132,2015-12-29T00:00:00.000Z,1812 washington ave s,Day 1
50,-10385442.308094,5620012.67003,2015-12-29T00:00:00.000Z,1172 van white memorial blvd,Day 1
51,-10378646.190976,5615227.913619,2015-12-29T00:00:00.000Z,2307 27th ave s,Day 1
52,-10380208.583778,5617324.244726,2015-12-29T00:00:00.000Z,1821 Washington Ave S,Day 1
53,-10378646.427531,5615200.994983,2015-12-29T00:00:00.000Z,2327 27th Ave s,Day 1
54,0,0,2015-12-29T00:00:00.000Z,279 w 15th st,Day 1
55,-10384316.378528,5619069.943596,2015-12-29T00:00:00.000Z,601 n 7th st n,Day 1
56,-10381994.869937,5622556.513477,2015-12-29T00:00:00.000Z,1819 University Ave NE,Day 1
57,0,0,2015-12-29T00:00:00.000Z,132 w 15th st,Day 1
58,-10382808.688067,5613279.362539,2015-12-29T00:00:00.000Z,3042 4 AVE S,Day 1
59,0,0,2015-12-29T00:00:00.000Z,279 w 15th st,Day 1
60,0,0,2015-12-29T00:00:00.000Z,160 w 15th,Day 1
61,-10380219.382541,5617334.517257,2015-12-29T00:00:00.000Z,1818 Washington Ave s,Day 1
62,0,0,2015-12-29T00:00:00.000Z,19 w 15th st,Day 1
63,-10380804.692252,5614717.95329,2015-12-29T00:00:00.000Z,2531 bloomington ave s,Day 1
64,-10383067.954481,5615614.665952,2015-12-29T00:00:00.000Z,2021 3rd ave s,Day 1
65,-10378654.595547,5614431.641883,2015-12-29T00:00:00.000Z,2635 27 th ave s,Day 1
66,-10380804.495847,5614739.693072,2015-12-29T00:00:00.000Z,2523 BLOOMINGTON AVE S,Day 1
67,0,0,2015-12-29T00:00:00.000Z,708 VAN WHITE,Day 1
68,-10383081.89013,5615819.100299,2015-12-29T00:00:00.000Z,1912 3rd ave s,Day 1
69,-10380253.983628,5622197.178343,2015-12-29T00:00:00.000Z,1620 Central Ave NE,Day 1
70,-10383072.684647,5619639.487918,2015-12-29T00:00:00.000Z,526 1ST ST N,Day 1
71,-10379867.468881,5618955.288423,2015-12-29T00:00:00.000Z,810 4th st se,Day 1
72,-10381683.073341,5621662.725169,2015-12-29T00:00:00.000Z,13th Ave & 5th St NE,Day 1
73,0,0,2015-12-29T00:00:00.000Z,1120 van white ave n,Day 1
74,0,0,2015-12-29T00:00:00.000Z,1128 van white,Day 1
75,0,0,2015-12-29T00:00:00.000Z,59 n 4th ave,Day 1
76,-10383068.06175,5615475.627061,2015-12-29T00:00:00.000Z,2125 3rd Ave S,Day 1
77,0,0,2015-12-29T00:00:00.000Z,3825 3rd,Day 1
78,-10383070.18945,5616173.572947,2015-12-29T00:00:00.000Z,1723 3rd ave s,Day 1
79,0,0,2015-12-29T00:00:00.000Z,1603 24th AV s,Day 1
80,-10383070.364566,5614694.004461,2015-12-29T00:00:00.000Z,2539 3rd ave s,Day 1
81,-10385434.084318,5618901.537147,2015-12-29T00:00:00.000Z,502 van white memorial,Day 1
82,0,0,2015-12-29T00:00:00.000Z,525 N 2ND ST,Day 1
83,-10383082.381394,5616173.528625,2015-12-29T00:00:00.000Z,1722 3rd Ave S,Day 1
84,-10380798.270689,5615083.77934,2015-12-29T00:00:00.000Z,1527 24th st e,Day 1
85,-10378654.311758,5614463.355463,2015-12-29T00:00:00.000Z,2623 27th ave s,Day 1
86,-10383082.766948,5611919.987959,2015-12-29T00:00:00.000Z,3530 3rd ave s,Day 1
87,0,0,2015-12-29T00:00:00.000Z,14th and washington,Day 1
88,-10383068.249494,5615344.984283,2015-12-29T00:00:00.000Z,2213 3rd ave s,Day 1
89,-10383069.370065,5615069.464521,2015-12-29T00:00:00.000Z,2409 3rd Ave s.,Day 1
90,-10387648.168025,5622748.576561,2015-12-29T00:00:00.000Z,2635 27th ave,Day 1
91,-10381501.359581,5619502.863189,2015-12-29T00:00:00.000Z,1 Lourdes Place,Day 1
92,-10383999.206615,5619274.301351,2015-12-29T00:00:00.000Z,702 5th st n,Day 1
93,0,0,2015-12-29T00:00:00.000Z,160 w 15th st,Day 1
94,-10378430.48905,5615755.467596,2015-12-29T00:00:00.000Z,2816 riverside ave,Day 1
95,-10383067.962732,5615603.970653,2015-12-29T00:00:00.000Z,2029 3rd ave s,Day 1
96,0,0,2015-12-29T00:00:00.000Z,1815 noth emerson,Day 1
97,0,0,2015-12-29T00:00:00.000Z,501 e 15th St,Day 1
98,0,0,2015-12-29T00:00:00.000Z,1158 van white Blvd n,Day 1
99,-10378427.29426,5615753.536685,2015-12-29T00:00:00.000Z,2818 riverside ave,Day 1
100,-10385446.797273,5621763.448059,2015-12-29T00:00:00.000Z,2200 Emerson Ave N,Day 1
101,-10379109.670795,5625878.811384,2015-12-29T00:00:00.000Z,Johnson & 33rd Ave NE,Day 1
102,-10384777.710404,5622553.394109,2015-12-29T00:00:00.000Z,2635 Lyndale Ave N,Day 1
103,-10381460.076245,5616012.958823,2015-12-29T00:00:00.000Z,1810 11th ave s,Day 1
104,-10384778.932514,5623139.442529,2015-12-29T00:00:00.000Z,2925 Lyndale ave n,Day 1
105,-10381447.703621,5615805.963358,2015-12-29T00:00:00.000Z,1919 11th ave s,Day 1
106,-10381953.772377,5613394.871786,2015-12-29T00:00:00.000Z,Chicago ave & Lake St,Day 1
107,-10380241.647327,5623294.457576,2015-12-29T00:00:00.000Z,2329 Central Ave NE,Day 1
108,-10377198.614027,5617244.523905,2015-12-29T00:00:00.000Z,2602 University Ave SE,Day 1
109,0,0,2015-12-30T00:00:00.000Z,2715 east 50th street,Day 1
110,-10383613.463527,5614518.096353,2015-12-30T00:00:00.000Z,21 26TH ST E,Day 1
111,-10384780.734884,5623629.689063,2015-12-29T00:00:00.000Z,3215 lyndale ave n,Day 1
112,-10380159.64317,5613117.954975,2015-12-30T00:00:00.000Z,1836 31st st e,Day 1
113,-10384765.454044,5621760.366911,2015-12-29T00:00:00.000Z,2200 Lyndale ave n,Day 1
114,-10379117.613394,5623992.99914,2015-12-29T00:00:00.000Z,2636 Johnson St NE,Day 1
115,-10379329.764318,5619618.350168,2015-12-30T00:00:00.000Z,875 9th ave se,Day 1
116,-10384767.375544,5623407.303424,2015-12-29T00:00:00.000Z,3100 Lyndale ave n,Day 1
117,-10383616.209934,5614518.126307,2015-12-30T00:00:00.000Z,19 26TH ST E,Day 1
118,-10379107.808316,5624740.154754,2015-12-29T00:00:00.000Z,Johnson & 29th Ave NE,Day 1
119,-10381855.307994,5620480.208969,2015-12-30T00:00:00.000Z,533 2nd St NE,Day 1
120,0,0,2015-12-29T00:00:00.000Z,2303 9 th sts,Day 1
121,-10383837.539525,5614195.619486,2015-12-30T00:00:00.000Z,2715 blaisdell av,Day 1
122,-10378277.76728,5609311.556665,2015-12-30T00:00:00.000Z,4448 30th Ave s,Day 1
123,-10381953.772377,5613394.871786,2015-12-29T00:00:00.000Z,chicago ave s & Lake St,Day 1
124,-10379389.875231,5615856.795973,2015-12-29T00:00:00.000Z,2219 9th st s,Day 1
125,-10383831.032965,5615509.215343,2015-12-30T00:00:00.000Z,2101 Blaisdell Ave S,Day 1
126,-10384780.890726,5623684.540932,2015-12-29T00:00:00.000Z,3235 Lyndale Ave n,Day 1
127,-10383833.814896,5614965.219082,2015-12-30T00:00:00.000Z,2443 blaisdell av,Day 1
128,-10384781.918037,5624207.420743,2015-12-29T00:00:00.000Z,3419 Lyndale Ave n,Day 1
129,-10381455.340445,5619653.032902,2015-12-30T00:00:00.000Z,61 2nd St NE,Day 1
130,-10383838.025432,5614108.688318,2015-12-30T00:00:00.000Z,2747 Blaisdell Ave S,Day 1
131,-10379715.9245,5615852.415338,2015-12-29T00:00:00.000Z,2002 9th st s,Day 1
132,-10381691.010944,5620140.012735,2015-12-30T00:00:00.000Z,355 2nd St NE,Day 1
133,-10379362.737552,5615856.234666,2015-12-29T00:00:00.000Z,2203 9th street s,Day 1
134,-10381455.340445,5619653.032902,2015-12-30T00:00:00.000Z,61 2nd St NE,Day 1
135,-10384781.920789,5624240.291562,2015-12-29T00:00:00.000Z,3431 Lyndale Ave n,Day 1
136,0,0,2015-12-30T00:00:00.000Z,14 ave se,Day 1
137,-10382800.942592,5609028.140563,2015-12-29T00:00:00.000Z,4550 4th av s,Day 1
138,0,0,2015-12-30T00:00:00.000Z,14th ave se 8th st se,Day 1
139,-10382801.260003,5608984.474261,2015-12-29T00:00:00.000Z,4566 4th ave s,Day 1
140,0,0,2015-12-30T00:00:00.000Z,2586 w 43rd st,Day 1
141,-10377174.807652,5617245.040247,2015-12-29T00:00:00.000Z,2615 university Ave Se,Day 1
142,-10382029.732939,5620839.188377,2015-12-30T00:00:00.000Z,747 2nd St NE,Day 1
143,-10380242.98438,5623102.990478,2015-12-29T00:00:00.000Z,2215 Central Ave NE,Day 1
144,-10384072.13471,5611727.742749,2015-12-30T00:00:00.000Z,216 36th st w,Day 1
145,-10382799.254717,5609230.632643,2015-12-29T00:00:00.000Z,4480 4th ave s,Day 1
146,-10383883.343347,5621147.231479,2015-12-30T00:00:00.000Z,1815 2nd st so,Day 1
147,-10379217.014043,5615857.924844,2015-12-29T00:00:00.000Z,2321 9th st s,Day 1
148,-10381691.010944,5620140.012735,2015-12-30T00:00:00.000Z,355 2nd St NE,Day 1
149,0,0,2015-12-29T00:00:00.000Z,386 w 15th st,Day 1
150,-10387564.459057,5609633.210157,2015-12-30T00:00:00.000Z,2638 43rd st w,Day 1
151,-10382795.818325,5609557.98466,2015-12-29T00:00:00.000Z,4364 4th ave s,Day 1
152,-10383832.470613,5615213.158187,2015-12-30T00:00:00.000Z,2311 Blaisdell ave s,Day 1
153,0,0,2015-12-29T00:00:00.000Z,2001 S 9th st,Day 1
154,-10386693.13981,5626771.145892,2015-12-30T00:00:00.000Z,2043 43rd ave s,Day 1
155,-10380239.811978,5623619.041278,2015-12-29T00:00:00.000Z,2507 Central Ave NE,Day 1
156,0,0,2015-12-30T00:00:00.000Z,1215w 26th,Day 1
157,-10384781.572488,5623957.904094,2015-12-29T00:00:00.000Z,3331 lyndale ave n,Day 1
158,-10387611.155168,5625433.607741,2015-12-30T00:00:00.000Z,3841 Thomas Ave N,Day 1
159,-10380241.029855,5623454.777168,2015-12-29T00:00:00.000Z,2409 Central Ave NE,Day 1
160,-10385931.431279,5612435.449471,2015-12-30T00:00:00.000Z,3340 Hennepin,Day 1
161,-10383732.486257,5619772.406752,2015-12-30T00:00:00.000Z,801 WASHINGTON AVE N,Day 1
162,-10382790.408374,5610808.422954,2015-12-29T00:00:00.000Z,3922 4th ave s,Day 1
163,-10383831.978429,5615301.406719,2015-12-30T00:00:00.000Z,2245 blaisdell,Day 1
164,-10384771.870309,5625012.384557,2015-12-29T00:00:00.000Z,3700 Lyndale Ave n,Day 1
165,-10381376.396256,5621955.633504,2015-12-30T00:00:00.000Z,1475 Washington St NE,Day 1
166,-10381449.766617,5615199.051595,2015-12-29T00:00:00.000Z,2323 11TH AVE S,Day 1
167,-10377177.773063,5617246.721787,2015-12-29T00:00:00.000Z,2613 university ave se,Day 1
168,-10381958.959284,5613505.819615,2015-12-30T00:00:00.000Z,2940 Chicago AV s,Day 1
169,-10382778.224851,5610655.816985,2015-12-29T00:00:00.000Z,3979 4th Ave s.,Day 1
170,-10381449.303667,5619612.346783,2015-12-30T00:00:00.000Z,38 2nd St NE,Day 1
171,-10379102.444156,5624534.459697,2015-12-29T00:00:00.000Z,2827 Johnson St NE,Day 1
172,-10378763.59548,5619147.425814,2015-12-30T00:00:00.000Z,1300 8th St se,Day 1
173,-10382790.408374,5610808.422954,2015-12-29T00:00:00.000Z,3922 4th ave s,Day 1
174,-10382890.067568,5621788.123644,2015-12-30T00:00:00.000Z,1434 Marshall St NE,Day 1
175,-10379376.558513,5615844.325902,2015-12-29T00:00:00.000Z,2210 9th st. s,Day 1
176,-10377521.704388,5606223.344986,2015-12-30T00:00:00.000Z,5545 34th ave so,Day 1
177,-10381949.204419,5612244.149712,2015-12-29T00:00:00.000Z,3416 Chicago,Day 1
178,-10385528.980734,5614518.927003,2015-12-30T00:00:00.000Z,1229 26th st w,Day 1
179,-10382778.962294,5611354.926768,2015-12-29T00:00:00.000Z,3731 4th Avenue South,Day 1
180,-10381801.974245,5620369.881223,2015-12-30T00:00:00.000Z,467 2nd St NE,Day 1
181,-10378662.311993,5615856.004886,2015-12-29T00:00:00.000Z,2503 9th st s,Day 1
182,-10379377.378501,5619531.166681,2015-12-30T00:00:00.000Z,815 9th ave se,Day 1
183,-10379393.26744,5615856.866136,2015-12-29T00:00:00.000Z,2221 9th st,Day 1
184,0,0,2015-12-30T00:00:00.000Z,513,Day 1
185,-10386054.072319,5613216.987467,2015-12-30T00:00:00.000Z,3065 HOLMES AVE S,Day 1
186,0,0,2015-12-29T00:00:00.000Z,510 n 1st st,Day 1
187,-10380216.594145,5617643.81761,2015-12-30T00:00:00.000Z,116 14th ave s,Day 1
188,-10377192.60012,5617255.129487,2015-12-29T00:00:00.000Z,2603 university ave se,Day 1
189,-10380963.366152,5607032.179484,2015-12-30T00:00:00.000Z,5254 15 th ave se,Day 1
190,-10383084.72511,5609325.730129,2015-12-29T00:00:00.000Z,4444 3rd av s,Day 1
191,-10383833.814896,5614965.219082,2015-12-30T00:00:00.000Z,2443 BLAISDELL AVE,Day 1
192,-10379203.481243,5615858.109179,2015-12-29T00:00:00.000Z,2313 9 St S,Day 1
193,-10378864.415329,5618607.071436,2015-12-30T00:00:00.000Z,500 14th Ave Se,Day 1
194,0,0,2015-12-29T00:00:00.000Z,386 w 15th st,Day 1
195,-10382778.059956,5611256.848129,2015-12-29T00:00:00.000Z,3767 4th ave s,Day 1
196,-10383831.978429,5615301.406719,2015-12-30T00:00:00.000Z,2245 blaisdell,Day 1
197,-10384784.878664,5625149.315001,2015-12-29T00:00:00.000Z,3751 lyndale ave n,Day 1
198,-10385934.672882,5611896.619997,2015-12-30T00:00:00.000Z,3536 Hennepin,Day 1
199,-10379223.614388,5615845.641784,2015-12-29T00:00:00.000Z,2324 9th st s,Day 1
200,-10383833.559252,5615013.812028,2015-12-30T00:00:00.000Z,2425 BLAISDELL AVE,Day 1
201,-10381586.129814,5615094.516535,2015-12-29T00:00:00.000Z,1018 24th st e,Day 1
202,-10378664.916816,5618985.978477,2015-12-30T00:00:00.000Z,745 14th ave se,Day 1
203,-10378692.614871,5615856.290271,2015-12-29T00:00:00.000Z,2521 9th st s,Day 1
204,-10380148.381703,5613105.74586,2015-12-30T00:00:00.000Z,1837 31st st e,Day 1
205,-10383082.006157,5615788.704509,2015-12-29T00:00:00.000Z,1928 3rd Ave s.,Day 1
206,-10382890.067568,5621788.123644,2015-12-30T00:00:00.000Z,1434 Marshall St NE,Day 1
207,-10380262.631598,5625461.775972,2015-12-29T00:00:00.000Z,3137 Central Ave NE,Day 1
208,-10387610.423073,5625395.323038,2015-12-30T00:00:00.000Z,3827 Thomas Ave N,Day 1
209,-10381388.865224,5622070.351053,2015-12-30T00:00:00.000Z,1534 Washington St NE,Day 1
210,-10377183.703886,5617250.084867,2015-12-29T00:00:00.000Z,2609 university ave se,Day 1
211,0,0,2015-12-30T00:00:00.000Z,2811 blaisedale s,Day 1
212,-10381939.384957,5611119.527007,2015-12-29T00:00:00.000Z,3812 Chicago,Day 1
213,-10383839.03266,5613917.124131,2015-12-30T00:00:00.000Z,2821 blaisdell av s,Day 1
214,-10380262.574328,5625488.518213,2015-12-29T00:00:00.000Z,3127 Central Ave NE,Day 1
215,-10382892.209456,5621922.808487,2015-12-30T00:00:00.000Z,1501 Marshall St NE,Day 1
216,-10381459.897923,5615802.302318,2015-12-29T00:00:00.000Z,1920 11 av s,Day 1
217,-10378864.415329,5618607.071436,2015-12-30T00:00:00.000Z,500 14th ave se,Day 1
218,-10383086.929917,5609041.120483,2015-12-29T00:00:00.000Z,4544 3rd ave s,Day 1
219,-10382339.150772,5623700.795172,2015-12-30T00:00:00.000Z,2537 2nd St NE,Day 1
220,-10384780.953064,5623706.48168,2015-12-29T00:00:00.000Z,3243 lyndale ave north,Day 1
221,-10378844.381253,5618642.565061,2015-12-30T00:00:00.000Z,524 14th ave se,Day 1
222,-10379196.714843,5615858.201346,2015-12-29T00:00:00.000Z,2309 9th St S,Day 1
223,-10382891.432306,5621800.245131,2015-12-30T00:00:00.000Z,1440 Marshall St NE,Day 1
224,-10379005.34323,5615859.223848,2015-12-29T00:00:00.000Z,2415 9th st s,Day 1
225,-10377521.917722,5606190.620355,2015-12-30T00:00:00.000Z,5557 34th ave so,Day 1
226,-10384787.357786,5625638.291118,2015-12-29T00:00:00.000Z,3921 lyndale ave n,Day 1
227,-10386066.519769,5613174.36022,2015-12-30T00:00:00.000Z,3080 HOLMES AVE S,Day 1
228,-10381917.477318,5615093.971354,2015-12-29T00:00:00.000Z,814 24th st e,Day 1
229,-10382904.737018,5621925.678715,2015-12-30T00:00:00.000Z,1502 Marshall St NE,Day 1
230,-10380252.090425,5623668.042926,2015-12-29T00:00:00.000Z,2524 Central Ave NE,Day 1
231,-10383837.72174,5614163.020298,2015-12-30T00:00:00.000Z,2727 Blaisdell ave s,Day 1
232,-10381459.904764,5615791.296463,2015-12-29T00:00:00.000Z,1926 11 av s,Day 1
233,0,0,2015-12-30T00:00:00.000Z,5044 5th at s,Day 1
234,-10377186.752382,5617237.797745,2015-12-29T00:00:00.000Z,2610 university ave se,Day 1
235,-10382890.067568,5621788.123644,2015-12-30T00:00:00.000Z,1434 Marshall St NE,Day 1
236,-10384787.357786,5625638.291118,2015-12-29T00:00:00.000Z,3921. lyndale ave n,Day 1
237,-10381705.82409,5620142.591216,2015-12-30T00:00:00.000Z,358 2nd St NE,Day 1
238,-10379049.450271,5615963.989922,2015-12-29T00:00:00.000Z,2426 butler pl,Day 1
239,-10387605.11115,5609640.360994,2015-12-30T00:00:00.000Z,2678 W 43 ST W,Day 1
240,-10378942.696588,5615964.354399,2015-12-29T00:00:00.000Z,2526 butler place,Day 1
241,-10384576.257551,5620463.278439,2015-12-30T00:00:00.000Z,600 14th ave,Day 1
242,-10381939.633542,5610749.291866,2015-12-29T00:00:00.000Z,3944 Chicago ave s,Day 1
243,-10384616.987913,5620440.321527,2015-12-30T00:00:00.000Z,624 14th ave,Day 1
244,0,0,2015-12-29T00:00:00.000Z,2322 butler pl,Day 1
245,-10383838.885493,5613953.283176,2015-12-30T00:00:00.000Z,2801 blaisdell,Day 1
246,-10382800.113039,5612478.271424,2015-12-29T00:00:00.000Z,3334 4th ave s,Day 1
247,-10383837.600263,5614184.75309,2015-12-30T00:00:00.000Z,2719 BLAISDELL AVE S,Day 1
248,-10379366.129762,5615856.304829,2015-12-29T00:00:00.000Z,2205 9th s,Day 1
249,-10378777.39139,5618761.241746,2015-12-30T00:00:00.000Z,600 14th ave se,Day 1
250,0,0,2015-12-29T00:00:00.000Z,368 w15th st,Day 1
251,-10381388.865224,5622070.351053,2015-12-30T00:00:00.000Z,1534 Washington St NE,Day 1
252,-10380241.596243,5623310.178644,2015-12-29T00:00:00.000Z,2337 Central Ave NE,Day 1
253,-10381822.882494,5623651.381629,2015-12-30T00:00:00.000Z,2519 4th St NE,Day 1
254,-10379223.780443,5615857.832677,2015-12-29T00:00:00.000Z,2325 9th st SE,Day 1
255,-10378864.415329,5618607.071436,2015-12-30T00:00:00.000Z,500 14th ave se,Day 1
256,-10379366.381884,5615844.115412,2015-12-29T00:00:00.000Z,2204 9th St S,Day 1
257,0,0,2015-12-29T00:00:00.000Z,368 w15th st,Day 1
258,-10381835.189371,5623688.922003,2015-12-30T00:00:00.000Z,2532 4th St NE,Day 1
259,-10381928.554463,5610209.707504,2015-12-29T00:00:00.000Z,4135 chicago ave s,Day 1
260,-10381824.682778,5623419.78708,2015-12-30T00:00:00.000Z,2391 4th St NE,Day 1
261,-10379878.727433,5615836.219068,2015-12-29T00:00:00.000Z,909 20th ave s,Day 1
262,-10386065.720881,5613307.798465,2015-12-30T00:00:00.000Z,3030 Holmes Ave s,Day 1
263,-10382805.283337,5612927.184174,2015-12-29T00:00:00.000Z,3176 4th ave S,Day 1
264,-10381375.580254,5621576.698734,2015-12-30T00:00:00.000Z,1253 Washington St NE,Day 1
265,-10380807.989003,5615495.570352,2015-12-29T00:00:00.000Z,2110 Bloomington av s,Day 1
266,-10383900.795073,5614517.737046,2015-12-30T00:00:00.000Z,131 26th st w,Day 1
267,-10379573.87448,5615850.929564,2015-12-29T00:00:00.000Z,2122 9th st s,Day 1
268,-10381824.811046,5623337.651766,2015-12-30T00:00:00.000Z,2341 4th St NE,Day 1
269,0,0,2015-12-29T00:00:00.000Z,328 w15th,Day 1
270,-10378147.132869,5607441.791004,2015-12-30T00:00:00.000Z,5114 nokomis ave,Day 1
271,-10379213.630843,5615857.970928,2015-12-29T00:00:00.000Z,2319 9th st s,Day 1
272,-10386066.040436,5613254.423167,2015-12-30T00:00:00.000Z,3050 Holmes ave s,Day 1
273,-10378854.23022,5615857.812322,2015-12-29T00:00:00.000Z,2617 9th st s,Day 1
274,-10385507.240333,5614518.760341,2015-12-30T00:00:00.000Z,1213 26th st w,Day 1
275,0,0,2015-12-29T00:00:00.000Z,160 w 15th st,Day 1
276,-10378147.132869,5607441.791004,2015-12-30T00:00:00.000Z,5114 nokomis ave,Day 1
277,-10380795.771409,5615506.32279,2015-12-29T00:00:00.000Z,2103 bloomington ave s,Day 1
278,-10384688.044797,5604596.813817,2015-12-30T00:00:00.000Z,612 61st st w,Day 1
279,-10379362.989674,5615844.045249,2015-12-29T00:00:00.000Z,2202 9th st s,Day 1
280,-10380326.996227,5619685.34859,2015-12-30T00:00:00.000Z,626 4th ave se,Day 1
281,-10382800.113039,5612478.271424,2015-12-29T00:00:00.000Z,3334 4th ave s,Day 1
282,-10387598.860787,5625428.371595,2015-12-30T00:00:00.000Z,3838 Thomas Ave N,Day 1
283,-10380229.976954,5626288.119748,2015-12-29T00:00:00.000Z,3447 Central Ave NE,Day 1
284,-10383839.209262,5613873.733277,2015-12-30T00:00:00.000Z,2845 blaisdell,Day 1
285,-10379206.864443,5615858.063095,2015-12-29T00:00:00.000Z,2315 9th st s,Day 1
286,-10378734.011455,5618837.983973,2015-12-30T00:00:00.000Z,652 14th ave se,Day 1
287,0,0,2015-12-29T00:00:00.000Z,15th and LaSalle,Day 1
288,-10383372.924487,5612546.458517,2015-12-30T00:00:00.000Z,3308 STEVENS AVE S,Day 1
289,-10379120.209669,5620187.682671,2015-12-29T00:00:00.000Z,234 Johnson St NE,Day 1
290,0,0,2015-12-30T00:00:00.000Z,875 9th ave s.e.,Day 1
291,-10379329.764318,5619618.350168,2015-12-30T00:00:00.000Z,875 9th ave se,Day 1
292,0,0,2015-12-29T00:00:00.000Z,469 W 15th ST,Day 1
293,0,0,2015-12-29T00:00:00.000Z,160 w 15th st,Day 1
294,-10378744.022209,5618820.274228,2015-12-30T00:00:00.000Z,640 14th ave se,Day 1
295,-10378127.988077,5608577.18529,2015-12-30T00:00:00.000Z,4711 Nokomis ave so,Day 1
296,-10378744.022209,5618820.274228,2015-12-30T00:00:00.000Z,640 14th ave se,Day 1
297,-10387016.368,5621365.187353,2015-12-30T00:00:00.000Z,1922 penn ave n,Day 1
