FID,X,Y,Call_Taken,Location,Day
377,-10378656.761411,5615484.545932,2016-02-03T00:00:00.000Z,2100 27th ave s,Day 1
378,-10382502.026673,5616606.817676,2016-02-03T00:00:00.000Z,1415 Portland AV s,Day 1
379,-10383801.515561,5616588.043742,2016-02-03T00:00:00.000Z,1411 lasalle ave,Day 1
380,-10380245.325488,5612476.321635,2016-02-03T00:00:00.000Z,3325 cedar ave s,Day 1
381,-10382300.82297,5617007.000109,2016-02-03T00:00:00.000Z,915 Portland AV s,Day 1
382,-10382501.836152,5615988.852729,2016-02-03T00:00:00.000Z,1821 Portland ave,Day 1
383,-10383506.375918,5616209.460698,2016-02-03T00:00:00.000Z,1700 1st ave so,Day 1
384,-10382008.64209,5616808.007193,2016-02-03T00:00:00.000Z,927 CENTENNIAL PLACE,Day 1
385,-10377749.506164,5611365.315943,2016-02-03T00:00:00.000Z,3720 minnehaha ave so,Day 1
386,-10382149.104186,5616750.773641,2016-02-03T00:00:00.000Z,720 10th st s,Day 1
387,-10382230.260718,5615808.25968,2016-02-03T00:00:00.000Z,1918 PARK AVE S,Day 1
388,-10383506.375918,5616209.460698,2016-02-03T00:00:00.000Z,1700 1st ave s,Day 1
389,-10382515.767853,5614503.722205,2016-02-03T00:00:00.000Z,2604 portland,Day 1
390,-10382501.735739,5615837.734478,2016-02-03T00:00:00.000Z,1903 Portland ave s,Day 1
391,-10379882.966983,5615595.623778,2016-02-03T00:00:00.000Z,2101 minnehaha ave s,Day 1
392,-10383847.315286,5614689.09436,2016-02-03T00:00:00.000Z,2540 blaisdell,Day 1
393,-10377992.307423,5613956.345964,2016-02-03T00:00:00.000Z,2800 31ST AVE S,Day 1
394,-10382514.228771,5616622.334896,2016-02-03T00:00:00.000Z,1402 Portland ave,Day 1
395,0,0,2016-02-03T00:00:00.000Z,1900 blk 42nd st e,Day 1
396,-10382513.939509,5615833.970113,2016-02-03T00:00:00.000Z,1904 portland,Day 1
397,-10377744.288059,5611355.136537,2016-02-03T00:00:00.000Z,3724 Minnehaha Ave S,Day 1
398,-10383813.634504,5616545.92967,2016-02-03T00:00:00.000Z,1436 LaSalle Avenue,Day 1
399,-10383813.707567,5616588.02258,2016-02-03T00:00:00.000Z,1410 LaSalle Avenue,Day 1
400,-10382514.23045,5616624.922418,2016-02-03T00:00:00.000Z,1400 portland,Day 1
401,-10388718.575559,5612874.211113,2016-02-03T00:00:00.000Z,3502 32nd Street West,Day 2
402,-10383027.068753,5616053.756838,2016-02-03T00:00:00.000Z,306 18th st e,Day 2
403,-10382929.622901,5615854.703643,2016-02-03T00:00:00.000Z,324 19th st e,Day 2
404,-10379229.133672,5619043.523785,2016-02-03T00:00:00.000Z,614 11th ave se,Day 2
405,-10383396.704749,5614811.184314,2016-02-03T00:00:00.000Z,118 25th st e,Day 2
406,-10379789.837066,5619132.622218,2016-02-03T00:00:00.000Z,502 8th ave se,Day 2
407,-10380116.121598,5613037.592733,2016-02-03T00:00:00.000Z,3124 LONGFELLOW AVE S,Day 2
408,-10380816.150062,5619538.547871,2016-02-03T00:00:00.000Z,418 2nd Ave se,Day 2
409,-10383460.614384,5616052.772929,2016-02-03T00:00:00.000Z,106 18th st e,Day 2
410,-10380807.893589,5619553.344781,2016-02-03T00:00:00.000Z,428 2nd Ave se,Day 2
411,-10379701.511344,5619290.002547,2016-02-03T00:00:00.000Z,604 8th ave se,Day 2
412,-10386632.553403,5613314.923345,2016-02-03T00:00:00.000Z,3028 Knox Ave South,Day 2
413,-10379861.535824,5619003.985186,2016-02-03T00:00:00.000Z,420 8th Ave se,Day 2
414,-10380829.36042,5619514.872813,2016-02-03T00:00:00.000Z,402 2nd Ave se,Day 2
415,-10385897.839245,5625677.374918,2016-02-03T00:00:00.000Z,3930 Humboldt ave n,Day 2
416,-10380822.755241,5619526.710342,2016-02-03T00:00:00.000Z,410 2nd ave se,Day 2
417,-10380495.409882,5611446.351904,2016-02-03T00:00:00.000Z,1722 37th st E,Day 2
418,-10378820.595349,5619737.009843,2016-02-03T00:00:00.000Z,1026 12th Ave SE,Day 2
419,-10379596.526822,5619476.298349,2016-02-03T00:00:00.000Z,726 8th ave SE,Day 2
420,-10386490.592214,5613344.939579,2016-02-03T00:00:00.000Z,3016 James Ave South,Day 2
421,-10383435.863614,5615854.672121,2016-02-03T00:00:00.000Z,110 19TH ST E,Day 2
422,-10380644.419833,5619846.604554,2016-02-03T00:00:00.000Z,622 2nd ave se,Day 2
423,-10379604.774899,5619461.481237,2016-02-03T00:00:00.000Z,716 8th ave se,Day 2
424,-10382549.503734,5617993.441227,2016-02-03T00:00:00.000Z,504 2nd ave s,Day 2
425,-10388744.658677,5612876.602493,2016-02-03T00:00:00.000Z,3516 32nd Street West,Day 2
426,-10386632.534943,5613325.580925,2016-02-03T00:00:00.000Z,3024 Knox ave s,Day 2
427,-10381807.75816,5612217.11413,2016-02-03T00:00:00.000Z,3426 Elliot,Day 2
428,-10380665.042792,5620540.26201,2016-02-03T00:00:00.000Z,802 3rd Ave NE,Day 2
429,-10378952.109176,5619899.954417,2016-02-03T00:00:00.000Z,1107 TALMAGE AVE SE,Day 2
430,-10386491.08073,5613286.427148,2016-02-03T00:00:00.000Z,3038 James ave s,Day 2
431,-10378936.282148,5619899.999924,2016-02-03T00:00:00.000Z,1119 TALMAGE AVE SE,Day 2
432,-10380718.052057,5620513.581636,2016-02-03T00:00:00.000Z,730 3rd Ave NE,Day 2
433,-10379960.371786,5618824.803673,2016-02-03T00:00:00.000Z,304 8th Ave se,Day 2
434,-10380936.544531,5620398.601094,2016-02-03T00:00:00.000Z,614 3rd ave ne,Day 2
435,-10385899.228723,5625721.16716,2016-02-03T00:00:00.000Z,3946 Humboldt ave n,Day 2
436,-10385751.241331,5623327.458843,2016-02-03T00:00:00.000Z,3008 Girard ave n,Day 2
437,-10383223.877683,5616161.174123,2016-02-03T00:00:00.000Z,1730 2ND AVE S,Day 2
438,-10385091.242555,5619579.921842,2016-02-03T00:00:00.000Z,944 Aldrich Ave N,Day 2
439,-10381807.939619,5612239.053712,2016-02-03T00:00:00.000Z,3418 elliot,Day 2
440,-10381590.88522,5620041.170245,2016-02-03T00:00:00.000Z,228 3rd ave ne,Day 2
441,-10382939.993876,5615838.836922,2016-02-03T00:00:00.000Z,1902 Clinton ave s,Day 2
442,-10381105.9621,5612471.015145,2016-02-03T00:00:00.000Z,3328 14th Ave. S.,Day 2
443,-10379069.636713,5618961.322099,2016-02-03T00:00:00.000Z,618 12 ave se,Day 2
444,-10385749.814463,5622485.365145,2016-02-03T00:00:00.000Z,2606 Girard ave n,Day 2
445,-10386491.213961,5613270.469212,2016-02-03T00:00:00.000Z,3044 James ave s,Day 2
446,-10385091.583082,5619582.701946,2016-02-03T00:00:00.000Z,946 aldrich ave n,Day 2
447,-10385751.660329,5623935.526308,2016-02-03T00:00:00.000Z,3318 Girard north,Day 2
448,-10381096.818253,5611351.655892,2016-02-03T00:00:00.000Z,3730 14th Ave. S.,Day 2
449,-10382181.548151,5623926.495624,2016-02-03T00:00:00.000Z,2628 3rd st n,Day 2
450,-10380587.651737,5619584.186452,2016-02-03T00:00:00.000Z,504 3rd Ave. SE.,Day 2
451,-10385751.271403,5623340.961805,2016-02-03T00:00:00.000Z,3018 Girard north,Day 2
452,-10379160.686303,5618805.238378,2016-02-03T00:00:00.000Z,516 12th ave se,Day 2
453,-10380110.22925,5611393.10998,2016-02-03T00:00:00.000Z,3714 longfellow ave s,Day 2
454,-10386459.134596,5620238.369592,2016-02-03T00:00:00.000Z,1320 Logan Ave N,Day 2
455,-10382176.578715,5623888.276107,2016-02-03T00:00:00.000Z,2600 3rd ST N,Day 2
456,-10386181.359501,5619839.129388,2016-02-03T00:00:00.000Z,1122 James ave n,Day 2
457,-10381956.039977,5622174.88969,2016-02-03T00:00:00.000Z,342 16th ave ne,Day 2
458,-10379237.55866,5619028.382316,2016-02-03T00:00:00.000Z,604 11th ave se,Day 2
459,-10380542.596752,5613026.142034,2016-02-03T00:00:00.000Z,3128 17th av s,Day 2
460,-10381525.336691,5614777.534361,2016-02-03T00:00:00.000Z,2508 11th ave s,Day 2
461,-10383221.967975,5615635.889414,2016-02-03T00:00:00.000Z,2004 2ND AVE S,Day 2
462,-10386492.63982,5613098.536888,2016-02-03T00:00:00.000Z,3104 James ave s,Day 2
463,0,0,2016-02-03T00:00:00.000Z,1904. Ace,Day 2
464,-10380714.413182,5619720.69092,2016-02-03T00:00:00.000Z,520 2nd Ave se,Day 2
465,-10383363.985103,5616041.161776,2016-02-03T00:00:00.000Z,1800 stevens ave,Day 2
466,-10378820.618529,5619681.28097,2016-02-03T00:00:00.000Z,1014 12TH AVE SE,Day 2
467,-10383429.6653,5614811.072654,2016-02-03T00:00:00.000Z,112 25th st e,Day 2
468,-10381523.809978,5615053.236644,2016-02-03T00:00:00.000Z,2410 11th ave s,Day 2
469,-10385790.999257,5612252.239882,2016-02-03T00:00:00.000Z,3410 Girard ave s,Day 2
470,-10382353.400297,5624167.436008,2016-02-03T00:00:00.000Z,3114 3rd St North,Day 2
471,-10381245.570282,5621361.494507,2016-02-03T00:00:00.000Z,1120 adams st ne,Day 2
472,0,0,2016-02-03T00:00:00.000Z,2514 s 11th ave,Day 2
473,-10380395.818296,5611639.485161,2016-02-03T00:00:00.000Z,3628 18th ave s,Day 2
474,-10380343.568598,5619655.838794,2016-02-03T00:00:00.000Z,606 4th ave se,Day 2
475,-10380610.09075,5622604.49797,2016-02-03T00:00:00.000Z,816 18 1/2 ave ne,Day 2
476,-10382515.687837,5621526.686186,2016-02-03T00:00:00.000Z,1218 Main St NE,Day 2
477,-10382941.151452,5614764.703707,2016-02-03T00:00:00.000Z,2512 clinton av s,Day 2
478,-10380595.030202,5619206.271568,2016-02-03T00:00:00.000Z,316 4 th ave se,Day 2
479,-10385788.569394,5612430.107621,2016-02-03T00:00:00.000Z,3342 Girard ave s,Day 2
480,-10379404.26526,5621497.123855,2016-02-03T00:00:00.000Z,1210 buchanan st ne,Day 2
481,-10380345.225835,5619652.887814,2016-02-03T00:00:00.000Z,604 4th ave se,Day 2
482,-10385618.330387,5620101.677482,2016-02-03T00:00:00.000Z,1210 fremont ave n,Day 2
483,-10380826.05783,5619520.791578,2016-02-03T00:00:00.000Z,406 2nd ave se,Day 2
484,-10379544.666312,5620829.085894,2016-02-03T00:00:00.000Z,626 pierce st ne,Day 2
485,-10385618.320033,5620112.042071,2016-02-03T00:00:00.000Z,1216 Fremont ave n,Day 2
486,-10382939.950436,5616041.469116,2016-02-03T00:00:00.000Z,1800 Clinton ave s,Day 2
487,-10382498.482874,5621362.547691,2016-02-03T00:00:00.000Z,1126 Main St NE,Day 2
488,-10380541.248393,5612729.93082,2016-02-03T00:00:00.000Z,3232. 17th av s,Day 2
489,-10382490.751336,5621346.977035,2016-02-03T00:00:00.000Z,1116 Main St NE,Day 2
490,-10381247.340287,5622226.737573,2016-02-03T00:00:00.000Z,1630 Adams St NE,Day 2
491,-10379861.535824,5619003.985186,2016-02-03T00:00:00.000Z,420 8th ave se,Day 2
492,-10378537.028669,5619633.668353,2016-02-03T00:00:00.000Z,1004 14TH AVE SE,Day 2
493,0,0,2016-02-03T00:00:00.000Z,418 111th Ave SE,Day 2
494,-10385059.147411,5616053.484887,2016-02-03T00:00:00.000Z,1812 bryant av s,Day 2
495,-10379943.940666,5619200.945392,2016-02-03T00:00:00.000Z,706 5th st se,Day 2
496,-10382309.01743,5621827.64659,2016-02-03T00:00:00.000Z,216 14th Ave NE,Day 2
497,-10377968.619826,5619455.214725,2016-02-03T00:00:00.000Z,922 18th Ave. SE.,Day 2
498,-10380250.443735,5619401.120598,2016-02-03T00:00:00.000Z,506 5th ave se,Day 2
499,-10379525.715733,5620743.549551,2016-02-03T00:00:00.000Z,1306 Spring St NE,Day 2
500,-10381994.355985,5621827.799331,2016-02-03T00:00:00.000Z,324 14th Ave NE,Day 2
501,-10387872.909286,5620887.639139,2016-02-03T00:00:00.000Z,1642 vincent ave n,Day 2
502,-10384421.388562,5623269.297755,2016-02-03T00:00:00.000Z,3028 4th st n,Day 2
503,-10381318.621001,5622353.048642,2016-02-03T00:00:00.000Z,627 17th ave ne,Day 2
504,0,0,2016-02-03T00:00:00.000Z,304 67th ave ne,Day 2
505,-10383495.586403,5614810.849334,2016-02-03T00:00:00.000Z,100 25th st e,Day 2
506,-10385618.33729,5620094.767756,2016-02-03T00:00:00.000Z,1206 FREMONT AVE N,Day 2
507,-10384044.754839,5614247.861531,2016-02-03T00:00:00.000Z,206 27th st W,Day 2
508,-10381246.293134,5621719.607339,2016-02-03T00:00:00.000Z,1328 Adams St NE,Day 2
509,-10381903.2109,5620413.236867,2016-02-03T00:00:00.000Z,152 5th Ave NE,Day 2
510,-10384218.039423,5614412.873088,2016-02-03T00:00:00.000Z,2638 pleasant ave s,Day 2
511,-10380328.615532,5619259.919988,2016-02-03T00:00:00.000Z,416 5th Ave SE,Day 2
512,-10379391.451906,5621189.726602,2016-02-03T00:00:00.000Z,754 Buchanan St NE,Day 2
513,-10381096.937991,5610463.111298,2016-02-03T00:00:00.000Z,4044 14th ave S,Day 2
514,0,0,2016-02-03T00:00:00.000Z,108 E 25th st,Day 2
515,-10381239.477474,5609701.326454,2016-02-03T00:00:00.000Z,4312 13th ave S,Day 2
516,-10383196.922738,5616053.118277,2016-02-03T00:00:00.000Z,212 18TH ST E,Day 2
517,-10380333.594512,5619250.909707,2016-02-03T00:00:00.000Z,410 5th ave se,Day 2
518,0,0,2016-02-03T00:00:00.000Z,118 w 27th st,Day 2
519,-10386406.946538,5613679.867417,2016-02-03T00:00:00.000Z,1646 The mall,Day 2
520,-10379977.219035,5613092.285237,2016-02-03T00:00:00.000Z,3104 19TH AVE S,Day 2
521,-10381910.245276,5610883.14884,2016-02-03T00:00:00.000Z,814 39th st e,Day 2
522,-10379929.058026,5619192.71702,2016-02-03T00:00:00.000Z,716 5th st se,Day 2
523,-10380335.254172,5619247.90628,2016-02-03T00:00:00.000Z,408 5th Ave se,Day 2
524,-10379404.26526,5621497.123855,2016-02-03T00:00:00.000Z,1210 Buchanan St NE,Day 2
525,-10385165.624495,5618214.132817,2016-02-03T00:00:00.000Z,624 bryant ave n,Day 2
526,-10386458.772226,5620471.675528,2016-02-03T00:00:00.000Z,1422 Logan Ave N,Day 2
527,-10386491.169551,5613275.788524,2016-02-03T00:00:00.000Z,3042 James Ave South,Day 2
528,-10384911.815702,5624876.473603,2016-02-03T00:00:00.000Z,3654 aldrich ave n,Day 2
529,-10380267.884876,5619004.849351,2016-02-03T00:00:00.000Z,306 6th Ave SE,Day 2
530,-10382940.04351,5615815.945404,2016-02-03T00:00:00.000Z,1914 CLINTON AV S,Day 2
531,-10380006.189086,5619473.459945,2016-02-03T00:00:00.000Z,610 6th Ave SE,Day 2
532,-10381103.72136,5621341.907784,2016-02-03T00:00:00.000Z,1108 Jefferson St NE,Day 2
533,-10378914.41966,5618877.103513,2016-02-03T00:00:00.000Z,620 13th ave se,Day 2
534,-10381545.766283,5620723.217073,2016-02-03T00:00:00.000Z,418 6TH AVE NE,Day 2
535,-10383694.80567,5614247.728152,2016-02-03T00:00:00.000Z,24 - 27TH ST W,Day 2
536,-10380266.26835,5619007.776511,2016-02-03T00:00:00.000Z,308 6th Ave se,Day 2
537,-10378928.368634,5619900.022678,2016-02-03T00:00:00.000Z,1125 TALMAGE AVE SE,Day 2
538,-10380493.46065,5621027.347269,2016-02-03T00:00:00.000Z,842 summer st ne,Day 2
539,-10381168.960142,5622693.922717,2016-02-03T00:00:00.000Z,650 19th Ave NE,Day 2
540,-10385618.340741,5620091.312893,2016-02-03T00:00:00.000Z,1204 fremont ave n,Day 2
541,-10384917.25665,5625963.026923,2016-02-03T00:00:00.000Z,4034 aldrich ave n,Day 2
542,-10386490.547803,5613350.258891,2016-02-03T00:00:00.000Z,3014 James Ave South,Day 2
543,-10380237.945213,5619369.115796,2016-02-03T00:00:00.000Z,516 5th st se,Day 2
544,-10382373.880837,5614682.899321,2016-02-03T00:00:00.000Z,2542 oakland AVE S,Day 2
545,0,0,2016-02-03T00:00:00.000Z,116 w 27th st,Day 2
546,-10380604.97158,5619188.443742,2016-02-03T00:00:00.000Z,304 4th AVE SE,Day 2
547,-10381247.78298,5622387.056077,2016-02-03T00:00:00.000Z,1716 Adams St NE,Day 2
548,-10385773.31949,5626902.623066,2016-02-03T00:00:00.000Z,4338 Girard ave n,Day 2
549,-10378111.359276,5619787.075288,2016-02-03T00:00:00.000Z,1038 17TH AVE SE,Day 2
550,-10380801.083945,5621026.598197,2016-02-03T00:00:00.000Z,706 Summer St NE,Day 2
551,-10380807.173409,5611731.456848,2016-02-03T00:00:00.000Z,1524 36th st e,Day 2
552,0,0,2016-02-03T00:00:00.000Z,2622 N 3RD  ST,Day 2
553,-10379385.255624,5621027.78336,2016-02-03T00:00:00.000Z,1414 Summer st Ne,Day 2
554,-10378677.802322,5619791.938871,2016-02-03T00:00:00.000Z,1038 13th Ave SE,Day 2
555,-10384429.111481,5624168.179233,2016-02-03T00:00:00.000Z,3404 4th St N,Day 2
556,-10379932.034554,5619194.362694,2016-02-03T00:00:00.000Z,714 5th st se,Day 2
557,-10381650.766784,5620926.140281,2016-02-03T00:00:00.000Z,414 7th Ave NE,Day 2
558,-10379386.336237,5619090.934927,2016-02-03T00:00:00.000Z,1010 6th St se,Day 2
559,-10378677.909108,5620004.015325,2016-02-03T00:00:00.000Z,1082 13TH AVE SE,Day 2
560,-10381378.529471,5610572.936634,2016-02-03T00:00:00.000Z,4004 12th ave s,Day 2
561,-10384907.366858,5623169.869789,2016-02-03T00:00:00.000Z,2952 aldrich ave n,Day 2
562,-10382353.399813,5624167.457585,2016-02-03T00:00:00.000Z,3220 3rd st n,Day 2
563,-10382940.0766,5615800.684392,2016-02-03T00:00:00.000Z,1922 clinton ave s,Day 2
564,-10385775.561236,5626594.310663,2016-02-03T00:00:00.000Z,4236 Girard ave n,Day 2
565,-10386032.71608,5624539.466582,2016-02-03T00:00:00.000Z,3530 Irving ave n,Day 2
566,-10379910.921848,5619642.2165,2016-02-03T00:00:00.000Z,720 6th ave se,Day 2
567,-10378372.140459,5619886.754906,2016-02-03T00:00:00.000Z,1516 TALMAGE AVE SE,Day 2
568,-10381523.897014,5615037.082049,2016-02-03T00:00:00.000Z,2416 11th ave S,Day 2
569,-10380224.135152,5622604.028341,2016-02-03T00:00:00.000Z,946 18 1/2 Ave NE,Day 2
570,-10386210.254615,5613075.216404,2016-02-03T00:00:00.000Z,3112 Humboldt ave s,Day 2
571,-10379988.017019,5619430.732037,2016-02-03T00:00:00.000Z,622 6 th st se,Day 2
572,-10380114.208291,5612481.159119,2016-02-03T00:00:00.000Z,3322 LONGFELLOW AVE S,Day 2
573,-10385791.134738,5612230.495738,2016-02-03T00:00:00.000Z,3418 Girard Ave South,Day 2
574,-10386210.329271,5613030.334839,2016-02-03T00:00:00.000Z,3128 Humboldt ave s,Day 2
575,-10379485.360999,5619146.792198,2016-02-03T00:00:00.000Z,918 6th st se,Day 2
576,-10381611.305587,5621170.356674,2016-02-03T00:00:00.000Z,810 5th st ne,Day 2
577,-10380402.068531,5613251.999275,2016-02-03T00:00:00.000Z,3050 18th ave s,Day 2
578,-10383835.224878,5616235.707954,2016-02-03T00:00:00.000Z,114 oak grove st,Day 2
579,-10383462.999212,5614246.966489,2016-02-03T00:00:00.000Z,106 27th st e,Day 2
580,-10382853.166384,5622127.410342,2016-02-03T00:00:00.000Z,24 16th ave ne,Day 2
581,-10385793.194611,5611885.757475,2016-02-03T00:00:00.000Z,3540 Girard ave s,Day 2
582,-10386192.302628,5613797.667266,2016-02-03T00:00:00.000Z,2832 humboldt av s,Day 2
583,-10386741.318117,5619656.86518,2016-02-03T00:00:00.000Z,1024 newton ave n,Day 2
584,0,0,2016-02-03T00:00:00.000Z,THE MALL & KNOX AVE S,Day 2
585,-10381245.604203,5621377.902548,2016-02-03T00:00:00.000Z,1130 Adams St NE,Day 2
586,-10380433.707597,5619494.607422,2016-02-03T00:00:00.000Z,502 4th ave se,Day 2
587,-10385891.744968,5623350.138295,2016-02-03T00:00:00.000Z,3022 Humboldt ave n,Day 2
588,0,0,2016-02-03T00:00:00.000Z,222 N 6th ave,Day 2
589,-10382847.451883,5622127.439873,2016-02-03T00:00:00.000Z,26 16th Ave NE,Day 2
590,-10384501.741983,5614440.036742,2016-02-03T00:00:00.000Z,2628 Harriet ave s,Day 2
591,0,0,2016-02-03T00:00:00.000Z,304 N 6th ave,Day 2
592,-10385651.133755,5611918.437753,2016-02-03T00:00:00.000Z,3528 Fremont Ave South,Day 2
593,-10386372.92217,5613637.853082,2016-02-03T00:00:00.000Z,1621 the mall,Day 2
594,-10381957.222917,5622689.577405,2016-02-03T00:00:00.000Z,342 19th Ave NE,Day 2
595,0,0,2016-02-03T00:00:00.000Z,3106 Holmes,Day 2
596,-10382638.048055,5621656.846417,2016-02-03T00:00:00.000Z,1324 Grand St NE,Day 2
597,-10380402.097456,5613262.91279,2016-02-03T00:00:00.000Z,3046 18th ave s,Day 2
598,-10380336.913832,5619244.902853,2016-02-03T00:00:00.000Z,406 5th ave se,Day 2
599,-10380099.51114,5618942.273617,2016-02-03T00:00:00.000Z,324 7 th ave se,Day 2
600,-10380030.253348,5619067.368323,2016-02-03T00:00:00.000Z,404 7th ave se,Day 2
601,-10380450.362206,5618671.21042,2016-02-03T00:00:00.000Z,600 main st se,Day 1
602,-10388484.425863,5610248.219171,2016-02-03T00:00:00.000Z,4119 zenith ave s,Day 1
603,-10376995.594675,5609887.881108,2016-02-03T00:00:00.000Z,4251 minnehaha ave s,Day 1
604,-10378313.975276,5612461.718293,2016-02-03T00:00:00.000Z,3318 minnehaha ave,Day 1
605,-10388922.914193,5610030.91436,2016-02-03T00:00:00.000Z,3600 42nd st,Day 1
606,0,0,2016-02-03T00:00:00.000Z,4645 minnehaha aves,Day 1
607,-10386702.774219,5617632.164259,2016-02-03T00:00:00.000Z,141 Cedar Lake Road,Day 1
608,-10383506.375918,5616209.460698,2016-02-03T00:00:00.000Z,1700 1st ave,Day 1
609,-10386699.781035,5617634.260505,2016-02-03T00:00:00.000Z,135 Cedar Lake Road,Day 1
610,-10378164.298054,5612195.509655,2016-02-03T00:00:00.000Z,3435 Minnehaha ave s,Day 1
611,-10382501.818369,5615811.118969,2016-02-03T00:00:00.000Z,1917 Portland ave,Day 1
612,-10383801.4987,5616578.329994,2016-02-03T00:00:00.000Z,1417 lasalle,Day 1
613,-10380251.60751,5616850.088104,2016-02-03T00:00:00.000Z,1678 4th St. S,Day 1
614,-10380069.187428,5615854.726344,2016-02-03T00:00:00.000Z,900 19th ave s,Day 1
615,-10377676.452688,5611222.804261,2016-02-03T00:00:00.000Z,3776 Minnehaha ave s,Day 1
616,-10380480.316369,5616966.539514,2016-02-03T00:00:00.000Z,400 15TH AVE S,Day 1
617,-10379235.67886,5614816.920336,2016-02-03T00:00:00.000Z,2366 25th st e,Day 1
618,-10384204.00749,5619729.663398,2016-02-03T00:00:00.000Z,1600 4th st,Day 1
619,-10380471.699271,5616964.396074,2016-02-03T00:00:00.000Z,4TH ST S & 15TH AVE,Day 1
620,-10380480.316369,5616966.539514,2016-02-03T00:00:00.000Z,400 15th ave s,Day 1
621,-10380539.541586,5616875.902201,2016-02-03T00:00:00.000Z,464 15th ave s,Day 1
622,-10383644.531008,5616043.840405,2016-02-03T00:00:00.000Z,1800 NICOLLET AVE,Day 1
623,-10381825.026326,5622354.950633,2016-02-03T00:00:00.000Z,1701 4th St NE,Day 1
624,-10383081.948144,5615803.902404,2016-02-03T00:00:00.000Z,1920 3RD AVE S,Day 1
625,-10382513.974922,5615822.563467,2016-02-03T00:00:00.000Z,1910 Portland ave,Day 1
626,-10381824.960054,5622371.417385,2016-02-03T00:00:00.000Z,1711 4th St NE,Day 1
627,-10386707.772706,5617643.548258,2016-02-03T00:00:00.000Z,136 Cedar Lake Road,Day 1
628,-10383506.375918,5616209.460698,2016-02-03T00:00:00.000Z,1700 1ST AVE S,Day 1
629,-10379492.9863,5618573.035858,2016-02-03T00:00:00.000Z,310 11TH AVE SE,Day 1
630,-10386966.852145,5617430.877579,2016-02-03T00:00:00.000Z,325 Cedar Lake Road,Day 1
631,-10381644.52122,5610020.697378,2016-02-03T00:00:00.000Z,1005 42ND ST E,Day 1
632,-10382513.963117,5615826.365682,2016-02-03T00:00:00.000Z,1908 Portland AV S,Day 1
633,-10380494.365097,5616926.518543,2016-02-03T00:00:00.000Z,425 15th Ave S,Day 1
634,-10382513.998531,5615814.959036,2016-02-03T00:00:00.000Z,1914 Portland AV S,Day 1
635,-10386053.624942,5613291.712884,2016-02-03T00:00:00.000Z,3037 HOLMES AVE S,Day 1
636,-10379581.186973,5618496.904324,2016-02-03T00:00:00.000Z,249 11TH AVE SE,Day 1
637,-10380480.316369,5616966.539514,2016-02-03T00:00:00.000Z,400 15TH AVE S,Day 1
638,-10380539.541586,5616875.902201,2016-02-03T00:00:00.000Z,464 15TH AVE S,Day 1
639,-10380575.658929,5616792.505599,2016-02-03T00:00:00.000Z,515 15TH AVE S,Day 1
640,-10380480.316369,5616966.539514,2016-02-03T00:00:00.000Z,400 15TH AVE S,Day 1
641,-10380480.316369,5616966.539514,2016-02-03T00:00:00.000Z,400 15TH AVE S,Day 1
642,0,0,2016-02-03T00:00:00.000Z,611 E 15TH ST,Day 1
643,-10380480.316369,5616966.539514,2016-02-03T00:00:00.000Z,400 15TH AVE S,Day 1
644,-10385458.69928,5620606.214032,2016-02-03T00:00:00.000Z,1100 15 TH AVE S,Day 1
645,0,0,2016-02-03T00:00:00.000Z,36 E 18TH ST,Day 1
646,-10380471.699271,5616964.396074,2016-02-03T00:00:00.000Z,15TH & 4TH ST S,Day 1
647,-10383871.925084,5613123.835898,2016-02-03T00:00:00.000Z,110 31st w,Day 1
648,-10380816.343665,5614777.847832,2016-02-03T00:00:00.000Z,2508 BLOOMINGTON AVE S,Day 1
649,0,0,2016-02-03T00:00:00.000Z,208 W 31ST,Day 1
650,0,0,2016-02-03T00:00:00.000Z,104 W 31ST,Day 1
651,-10382502.165223,5616349.874092,2016-02-03T00:00:00.000Z,1601 PORTLAND AVE S,Day 1
652,-10380521.416602,5618916.2031,2016-02-03T00:00:00.000Z,500 2ND ST SE,Day 1
653,-10386053.369298,5613334.413122,2016-02-03T00:00:00.000Z,3021 Holmes Ave S,Day 1
654,0,0,2016-02-03T00:00:00.000Z,200 W 31ST,Day 1
655,-10379638.160525,5618441.048997,2016-02-03T00:00:00.000Z,201 11th Avenue Southeast,Day 1
656,-10386053.369298,5613334.413122,2016-02-03T00:00:00.000Z,3021 Holmes AVE S,Day 1
657,-10383367.582316,5611887.868432,2016-02-03T00:00:00.000Z,3540 STEVENS AVE S,Day 1
658,-10386370.858991,5613531.426996,2016-02-03T00:00:00.000Z,1619 LAGOON AVE,Day 1
659,-10380480.316369,5616966.539514,2016-02-03T00:00:00.000Z,400 15TH AVE S,Day 1
660,-10380480.316369,5616966.539514,2016-02-03T00:00:00.000Z,400 15TH AVE S,Day 1
661,-10379638.160525,5618441.048997,2016-02-03T00:00:00.000Z,201 11TH AVE SE,Day 1
662,-10381714.861297,5618357.885552,2016-02-03T00:00:00.000Z,500 2ND ST S,Day 1
663,-10380480.316369,5616966.539514,2016-02-03T00:00:00.000Z,400 15TH AVE S,Day 1
664,-10380480.316369,5616966.539514,2016-02-03T00:00:00.000Z,400 15TH AVE S,Day 1
665,-10383171.679842,5619483.427153,2016-02-03T00:00:00.000Z,500 2nd st,Day 1
666,-10381714.861297,5618357.885552,2016-02-03T00:00:00.000Z,500 2ND ST S,Day 1
